id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1050,1994-05-17 17:09:21.65,34.659,-97.49,5,,,,,GARVIN,OGS,2.2,M3Hz,OGS,,,,,,2.2,2,,,,,,,0101000020E61000008FC2F5285C5F58C03108AC1C5A544140,,
1051,1994-05-17 19:53:02.74,34.662,-97.467,5,,,,,GARVIN,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000D9CEF753E35D58C0DBF97E6ABC544140,,
1052,1994-05-23 17:05:43.16,35.565,-98.102,5,,,,,CANADIAN,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E61000004A0C022B878658C0B81E85EB51C84140,,
1053,1994-05-24 01:07:34.02,34.881,-97.635,5,,,,,MCCLAIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,2.2,,,,,,,0101000020E6100000713D0AD7A36858C054E3A59BC4704140,,
1054,1994-06-21 03:13:53.45,34.451,-97.448,5,,,,,CARTER,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.5,,,,,,,0101000020E6100000E9263108AC5C58C07D3F355EBA394140,,
1055,1994-07-04 07:28:28.38,34.652,-97.498,5,,,,,GARVIN,OGS,2.8,M3Hz,OGS,,,2.7,2.8,,2.8,2.3,,,,,,,0101000020E61000001D5A643BDF5F58C0FA7E6ABC74534140,,
1056,1994-07-08 01:23:26.22,35.134,-94.675,5,,,,,LE FLORE,OGS,2.1,M3Hz,OGS,,,2.2,,,2.1,1.8,,,,,,,0101000020E61000003333333333AB57C0FED478E926914140,,
1057,1994-07-13 14:05:55.29,34.62,-96.561,5,,,,,PONTOTOC,OGS,2.1,M3Hz,OGS,,,1.6,,,2.1,1.9,,,,,,,0101000020E610000096438B6CE72358C08FC2F5285C4F4140,,
1058,1994-07-19 16:44:36.36,34.863,-97.584,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,,,,2,1.5,,,,,,,0101000020E61000004C378941606558C05839B4C8766E4140,,
1059,1994-07-20 04:37:58.89,35.113,-97.539,5,,,,,MCCLAIN,OGS,1.5,M3Hz,OGS,,,1.6,,,1.5,1.8,,,,,,,0101000020E6100000D122DBF97E6258C05839B4C8768E4140,,
1060,1994-08-03 11:45:06.63,34.403,-96.753,5,,,,,JOHNSTON,OGS,2,M3Hz,OGS,,,,,,2,1.5,,,,,,,0101000020E6100000D578E926313058C0DD24068195334140,,
1061,1994-08-08 12:55:46,35.159,-99.96,5,,,,,BECKHAM,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E61000003D0AD7A370FD58C03108AC1C5A944140,,
1062,1994-08-15 02:19:32.94,34.935,-97.268,5,,,,,MCCLAIN,OGS,2.4,M3Hz,OGS,,,1.8,,,2.4,1.9,,,,,,,0101000020E6100000FED478E9265158C048E17A14AE774140,,
